tempo_replikacji,powinowactwo_ACE3,ladunek_wirusowy,odpornosc_temp,aktywnosc_proteazy,dlugosc_RNA,wskaznik_mutacji,zrodlo_probki
71.58217205392494,6.737352968215355,9.953927725251326,35.61790883099774,200.90863233761513,10.464430314815148,2.425163969485317,laboratorium_B
84.30817224024247,8.145207174349125,9.850398765764824,37.23826591305247,197.88932290364752,9.517440167766466,,laboratorium_A
83.40088413724489,6.558243146527526,9.248400217747117,39.61689530024103,176.21058934956008,12.504464053967395,3.6243023693277463,laboratorium_B
65.637538114652,7.951941261794745,9.633352090134132,38.392944140090854,199.4769164194848,11.592849788454105,3.116476458279192,laboratorium_B
80.47018139067657,6.7835840040921935,9.11742077158423,34.25020882480485,234.75110698274918,9.108490880885613,1.3153462198701704,laboratorium_A
80.69582632900729,8.927125284228218,9.381510125684128,36.94013045893111,239.6952052998133,9.456570342905724,3.4452103236382876,laboratorium_B
80.12979147850855,8.311582488004724,9.508801428706663,41.18141322851107,198.2207312812179,11.76002675171977,2.5460877486490396,laboratorium_A
91.12024218450354,7.634240663474406,10.13084779394965,36.505809959473844,,9.952575942452047,3.060456789775633,laboratorium_B
75.12488267941625,5.948519236343278,9.577127210025424,40.721846835567504,243.2728593579324,11.439980068939228,,laboratorium_B
69.10357275746814,8.643229202932856,8.988445523093477,38.052878942732,202.66000214795707,10.183767498362249,3.361201451304073,laboratorium_A
74.28944021270729,9.724518439172872,9.950906356588419,38.04580491660552,246.2742817577841,8.45846149409028,4.091883669642451,laboratorium_B
80.91915130860487,7.3713964249279815,10.055934950491599,39.28683939763265,220.0010656832875,10.304464776887462,3.698111585231662,laboratorium_B
79.48227521026045,9.348286560480982,9.238272927503916,37.194789416159956,,9.451757048159827,3.6082242967738596,laboratorium_A
68.82709969044892,7.312888079960706,9.034226262618672,38.83618176572579,189.64927589221324,11.351590157989737,3.513139970829105,laboratorium_B
64.00405479883807,8.401694099785924,9.858447248757985,39.093927371565535,203.08535317984894,9.824567302718613,3.450973561833469,laboratorium_A
77.31348586751677,7.751588373592385,10.381163828839407,37.83175233323493,245.65698690979005,10.660614336450497,3.084302253525252,laboratorium_A
77.43421830713685,8.20220175713564,9.220918060172929,38.377418806539296,260.15253842551573,9.484013101512648,2.962893479413747,laboratorium_A
71.27366266671469,7.8858012380740545,10.995768003933753,41.30732153608602,238.91879078597538,11.954743306373878,3.8975069462664775,laboratorium_A
73.98667180474104,8.7063855920966,8.720278873513234,36.63165711576445,193.95745973466543,10.333269233019474,4.336235346406725,laboratorium_B
75.25495070869025,8.467598342238402,9.0838278355805,39.56713353911343,174.6479362269462,10.056816048820933,3.453244275530426,laboratorium_A
82.31439336525416,9.96540522690584,9.187863904680533,38.05279006835829,198.3596868177344,10.80048930345527,3.813880361320254,laboratorium_A
84.06432562240859,8.639761045782114,9.199934746134405,35.15265408226386,149.12787977318567,8.795082994083526,3.7312704975020785,laboratorium_A
77.09061778718248,10.051220507969463,8.78190899572994,37.34344310074978,,10.77074635965653,,laboratorium_B
79.21758905719219,8.358261895345382,10.039284268181431,38.409249878645355,164.48131433939383,8.765185443813117,2.7895450722144948,laboratorium_B
90.78297392202177,8.234619884129012,9.10777342252862,38.369654344745236,231.9566560672997,11.116033969816094,2.6642214846514163,laboratorium_B
65.17434558555115,8.39556853755487,8.879466461693854,40.65056422330414,161.23730000344193,10.1482008727204,3.9896209548401615,laboratorium_B
81.55445964752201,9.115753017091025,8.874809932225343,39.71393877840138,176.37758040610643,10.214462335447237,3.723171626630526,laboratorium_A
87.8050980153535,9.592965606324421,10.383114468713483,39.930806644194284,172.52027242246942,8.528331612477219,3.832426161082443,laboratorium_B
77.20373334103532,7.538643121726996,8.919371652177116,36.068986396412214,188.85508367489217,12.97479204710767,,laboratorium_A
63.0372720672163,6.704913507195129,9.643833426892902,38.31418935639192,205.09886771375312,12.211995395578356,4.2509207442922605,laboratorium_B
75.24838589466209,7.391538124291693,9.53136377225793,38.12784927249822,168.54251698929176,10.411782999738827,2.985010728820127,laboratorium_B
67.16207004932743,6.896919989583652,8.957359171901185,38.68141500162334,169.41754931721437,11.050483767655704,3.316642895630212,laboratorium_A
89.00016180596991,6.563969201117829,9.155714589542,38.169976438619756,170.190540524637,13.077404656085054,2.9553801221556526,laboratorium_B
86.30771826110394,8.429369203971639,9.713664163861527,38.62355918221035,177.48649918699883,10.954677729797488,3.091307644563193,laboratorium_B
89.24867006517562,6.540334835748154,9.149984999116409,36.85317111342983,201.4493745185761,10.50208362373976,3.4883593342453936,laboratorium_A
79.75714340637761,7.231803758875919,8.36762501987764,41.19727917410651,145.5766138160421,8.473396272182685,3.0770585044088827,laboratorium_A
71.71341827322549,7.684941781205388,8.705771340197572,37.85148348207886,211.3697088132597,11.456697085014557,3.597267661273452,laboratorium_B
61.49392192396576,7.8494071080647005,9.769370701113312,43.00374414988258,164.27160114236688,10.502847416882913,3.5563044984222465,laboratorium_B
99.01887923567337,7.307043317070387,9.939855918343934,37.36118976789134,201.77377757340386,8.380017132802394,2.492885433889992,laboratorium_B
70.79702911956852,9.205323142731666,9.746448308702169,36.575029295714806,224.49506805097698,9.990311363084812,1.6699068869512848,laboratorium_A
89.81516971343794,7.054253816564647,9.968778160419694,36.67354430242003,167.50418161172203,10.375598187931205,2.893070454829965,laboratorium_B
75.98794344360249,7.1812366923096285,9.4233362708289,36.81675532962719,224.70951967540103,8.337448334235114,3.4762388036276626,laboratorium_A
69.39484683348766,9.190768304510211,9.596553836359437,38.91014563518357,,10.743367422754742,4.950474935113843,laboratorium_B
78.9598305939201,8.269426759896932,10.017811011001164,38.072967471303805,177.15067509894743,9.23579850421354,2.5221424060588413,laboratorium_B
83.04746022734301,7.317359512795032,8.745567149295653,38.738559528091095,196.77389644349546,9.074270476556606,2.6705779458921235,laboratorium_B
79.47488295976277,7.007249429075991,9.308966169035251,36.200638746966945,207.10244344242608,10.760884687357922,2.499361192827933,laboratorium_B
80.82472912395633,7.412171786916439,8.544117825496619,39.137806316010966,137.70494003332237,10.230464030922509,2.8394376099043983,laboratorium_A
74.32893711045861,8.793221794786106,9.098695847478837,38.67724289182542,,9.234025140790632,3.7251445667151604,laboratorium_B
85.18748366394718,8.493858450524922,9.494387898907851,35.33033365014009,186.64131205045734,11.019933853757927,3.884253203940106,laboratorium_A
77.59254896469214,8.158620431036573,10.102603935633617,40.29856353445229,180.65946297335464,10.595606454456973,2.119155655113086,laboratorium_A
90.32943106441354,8.337011117544614,7.890032451017205,39.438325271933586,234.93774450759685,8.494738833520332,3.8294351815215824,laboratorium_A
64.31940171665474,9.283235032723157,10.351146655480099,36.414194207779694,211.3105296545723,9.955960567838284,3.8261491496633697,laboratorium_A
95.58388294182222,7.017610292794927,9.699350051105409,38.96110755139721,252.48679492149574,10.40807070825265,2.9568353509145826,laboratorium_B
81.11708295841015,7.7540360697310735,9.651200392633937,40.947141362925976,211.8293198827656,9.221413261689376,4.40976330688952,laboratorium_B
83.92967884058474,6.782813614018648,10.178863446324574,38.15671004268299,232.28085767239597,10.929525619331892,,laboratorium_A
83.13540259002453,7.3475639758539915,8.159274882274167,36.21455888843272,197.67450826191975,10.081650302334296,3.1119671729417457,laboratorium_B
88.65736142662155,7.576994809131774,8.491424056108972,39.65054432346963,190.5774940843693,9.939593061489902,3.976922366251439,laboratorium_B
85.57479262542891,9.098538176914005,10.035082170682387,40.49500200411744,196.30728678403594,12.59376250349217,4.093111697471442,laboratorium_B
74.85182052522222,9.265349705919292,9.280270947224292,39.01884853733684,223.4214840422481,11.474540697874856,3.1176637420452535,laboratorium_B
93.35354408222402,7.353762518103524,9.679649390904967,38.94214267730982,206.57686082251362,12.240306827548734,4.3464051694559265,laboratorium_B
90.7530993965129,8.418498712567905,8.43683324139413,35.13376307769215,223.548632239092,9.455324337335322,3.6815197739550194,laboratorium_A
84.52577597622897,9.394916670729806,10.082487845017548,40.20357205727313,230.39244523604552,9.97117425471751,3.2529043859644045,laboratorium_B
71.66337434620843,8.567728438622096,8.603545382858494,39.6934227123821,172.85843409351182,9.836231883882329,3.9587272551156585,laboratorium_A
76.81751335050163,7.642118022949924,10.435858791714944,40.41617697670943,202.59089339854867,9.954070651934483,4.257350947488699,laboratorium_A
80.50183564004621,7.909919284386374,9.577563621479916,39.33668180225911,259.7605524487818,12.989445450485656,2.982758499223259,laboratorium_B
71.52676243950073,8.141724936570942,9.197483643669347,35.923455661236886,213.77301853151943,8.710418518993574,3.06048729838216,laboratorium_A
86.09989304990306,6.955600876412533,9.275856519173308,38.44198499566237,,10.871607754374349,3.2417115740842526,laboratorium_A
79.99405878486633,7.749088797151375,8.12630978472002,37.236724138169755,233.98324151054973,10.180164040993986,3.891930276818755,laboratorium_B
76.5199730212836,8.208668319311126,10.831295444942118,44.072679237141166,168.80795705355453,11.812122210466105,4.203087523589838,laboratorium_A
12.086874691664018,7.172065994285064,4.664807611485516,39.00042221265782,40.02483515987826,9.223905299752882,2.8799897049319227,laboratorium_A
20.00464641259342,7.026997363489982,4.276384974277444,38.765484755461586,79.49015108130266,6.290175043746047,2.8475759580594757,laboratorium_A
12.308597677044503,5.611132470958597,3.6400316324842,33.92623294951849,58.504931765060476,9.45964083005501,2.7476857689362095,laboratorium_A
-3.5370550508483243,7.3176357567756325,3.59881374540737,39.55925170231025,38.17452265907493,9.251757659333265,4.1721138937764115,laboratorium_B
8.010212043872498,6.497257028631945,3.546967932322462,34.55934001860619,8.696187300769335,8.283678337229558,1.9897735003249606,laboratorium_A
17.87864495832019,6.662158648504393,3.7444250649923436,36.8502148538793,,8.382350620966015,3.0069116372083,laboratorium_A
14.549810402517208,7.705138280428549,4.248086104933826,40.664160413178,11.268209157941012,10.272754082863823,2.918331533092819,laboratorium_B
14.907645492614591,6.591859144705421,3.847997195505921,37.415699261439165,,7.942209092400671,3.098760102488637,laboratorium_A
12.197843992707252,6.428949257777082,4.298054528876071,41.554651584804745,23.785402766598907,8.615400485353888,3.3702960736365255,laboratorium_A
13.717556999432619,6.867286944189949,3.599951598077216,38.93541820607555,,8.923528404364484,3.750901864601297,laboratorium_B
10.583226112001496,5.861525442537801,3.817699562303487,40.013753800867384,46.7328689428338,5.933765328139999,2.741756412993487,laboratorium_A
26.35712692806394,6.316162442210148,3.7841999603430807,34.23336190802116,56.91738827103636,8.882750534087547,2.343735351690721,laboratorium_A
-1.6189029460360038,6.27648280912069,4.306393158047766,36.32318251119996,26.239787380860992,6.805824111749386,2.917045825369928,laboratorium_A
13.349802672577757,5.232780614088357,4.051508621169416,34.12730013869035,76.69368897326356,7.882320931280143,2.10985327041466,laboratorium_A
-1.255080356665697,6.594664938511849,4.463244962850925,38.70311699934512,31.958564688539326,8.749961554563058,2.9556351852641334,laboratorium_A
25.34342113387788,6.972901141793352,3.582305013285734,38.08874825570119,45.52815013413695,8.6114926457625,1.8365144731568128,laboratorium_A
16.73794918202632,6.567563217593118,2.922422539986369,34.1596560321166,40.24503561273471,10.00703299026493,2.1773174974384366,laboratorium_A
14.656430390408916,6.413444516299203,3.5393867257595675,35.04140748800958,39.19434082851196,8.77598477268964,3.2811461786145792,laboratorium_A
23.296936060333774,5.718319425142993,4.395678453482966,41.95522778791782,44.62690792338281,7.469821718545969,2.8892758910182095,laboratorium_B
10.930884909430214,5.311290322690969,2.4166649540419147,36.75878772089326,21.73056979363791,7.88145986100591,3.1638616927996046,laboratorium_A
11.777641241431434,4.7705665185792165,4.163707594304106,37.090668649381655,16.52665799708059,8.409023068458865,2.914937816161906,laboratorium_A
14.250112172160382,5.4334603334065505,3.167566577489144,34.89027059616534,56.22838668086687,9.16017845368682,2.17488760933072,laboratorium_A
16.644857636360452,7.720462497004814,3.433483397675039,39.043107845006666,73.89840314971693,7.81092260795195,2.570623771266205,laboratorium_A
21.296623669586182,7.280645980178231,3.021585281979108,35.992185944066776,94.73943675600349,8.39000132870153,3.5490955082057423,laboratorium_A
12.660754358218004,7.854609953872097,4.066917197411288,36.99257613463029,10.173584208131079,8.641786642951802,3.1070844061270875,laboratorium_B
22.242985682226198,6.700240936844529,4.745789385093812,41.17700371727987,22.67681879507287,9.023919119427926,,laboratorium_B
14.168975710347096,5.936089656983431,3.3426228922368755,37.99184695528828,26.613879848490956,8.715758353312989,3.6605625449041606,laboratorium_B
13.952952017266337,7.170171013154048,3.999486683099951,34.73775636042839,47.22826496807735,9.137258723704315,2.1941721161102334,laboratorium_A
6.411792883805452,7.661862827252519,4.490233997809951,37.334668282729666,,8.160364380739045,,laboratorium_B
20.907294541425426,7.935817787941185,4.351960905056043,36.881141271000146,40.738825135151934,8.634370879704798,2.474099573871719,laboratorium_B
26.607764801364056,7.025671213200415,3.9402105499099958,37.46764259227116,,7.787033558221501,3.434080026721903,laboratorium_B
10.7062940192812,7.088610405980759,3.586609305508683,33.192530118246324,55.406389293246235,9.283159735126743,3.194196745876842,laboratorium_B
11.2728984114831,7.830136066123398,4.526414063682651,35.61013192165494,65.65881648613204,8.349288334768543,2.00633238430627,laboratorium_A
6.396711749656222,5.245614036506948,4.425990779201106,39.55901421378014,32.54342585376405,8.39801205689681,3.127554766321652,laboratorium_B
11.306504725098176,6.16713222003048,3.7168320856207013,37.87090688900909,68.86300871159312,9.494971968926865,2.5716342871017597,laboratorium_B
11.159741039502391,5.599258445096817,4.718713669536697,36.542246005366145,33.978377255378966,8.027689737546623,3.2787982755262783,laboratorium_B
21.69405537586958,8.350883401928133,4.043467000330437,38.863715742573426,49.17535630503439,9.287662834897402,2.5320674883548064,laboratorium_B
30.128590104997617,5.616329575964632,4.196991143166506,40.28544061657897,38.740191031908175,7.115462357978832,3.440828632312473,laboratorium_A
14.491409753837308,6.252178586239568,2.4436072612760795,38.349462439605894,59.397612787546784,8.879078881610544,3.4844156366773085,laboratorium_B
6.599685972055431,6.375826898878201,2.634463673055341,39.02576425377709,57.889683527330746,7.935167500415311,2.993577940250192,laboratorium_A
2.5914281418760816,7.807274718920889,4.047773592388473,36.47281781234687,27.03638292286242,9.453946499290986,2.828626591698861,laboratorium_A
13.589556119637091,6.662411777174104,3.660025180943795,38.4842953788684,45.34617494252955,9.445698812256541,2.7425453828950954,laboratorium_B
8.2387678285383,7.300290148821858,3.3380470907707713,38.77513562578808,47.18850618824817,7.98940233203037,2.179121692796762,laboratorium_B
11.635888466817127,7.889033099218401,3.439659085883865,40.89791000105341,52.73883721658491,8.734267634576597,3.5797414558926657,laboratorium_A
18.244994578624098,6.184142746875165,3.644061509621677,37.51406733558374,37.46828702706914,8.516551057715525,2.2566182133258814,laboratorium_B
18.096392036342316,6.650907420473134,3.2359508748619255,36.086057633809965,,7.772282851080948,,laboratorium_A
6.736239754028963,7.927695134135155,4.09733189766923,32.47345949213777,9.478264056229749,7.637627955319244,2.7029597213900813,laboratorium_A
17.633991865207577,6.568870546454876,4.208556327649587,36.20028518090415,17.683830291229437,8.565194626866226,3.6373741319871735,laboratorium_A
7.035660745446433,6.54368981135969,4.3954056881811265,37.62591669291854,47.61838616736227,8.27235274427322,3.2523623954793073,laboratorium_B
12.734167788116201,5.675834229210898,3.2138959459208367,38.64583574347755,,8.243919692651836,2.570487728601928,laboratorium_A
34.52435444528475,5.817927348162628,4.209894778190047,39.558534969252804,47.89299070400641,7.280670779569825,2.692426550568692,laboratorium_B
8.803729695056,6.162272449638284,2.8942727783162745,38.12114512276534,28.656807917379602,9.541956531910646,2.2208862716568754,laboratorium_A
-2.9560149169502496,6.5950897875644605,4.615260491109853,38.0444065663826,30.926219074666452,8.455290950531623,3.949638824004226,laboratorium_A
22.094371447296798,5.693366223459796,2.6469605652218307,39.30591266886699,,7.446850989964073,3.047638226170703,laboratorium_A
-3.869437335542659,6.639237147247429,3.4609007003466785,34.493801291799464,,8.551781397862204,3.266160891804119,laboratorium_A
24.30603271836076,5.6648273789546195,3.5603801310930083,32.744319980315794,40.758054803960746,8.24355946278398,3.1089094831814705,laboratorium_B
10.065778442931366,6.02420598429503,4.642774963242746,37.9513747980497,26.685758485987257,8.898362741947832,3.941920339607757,laboratorium_B
17.28585464143624,6.469414555413672,3.7440942605563228,42.00227646780163,,8.992441543248704,2.7098450813158745,laboratorium_B
10.643304069129282,5.845453439545511,3.3974153701663936,38.39107141660747,41.109997179365195,8.159131880786838,2.8367995090537814,laboratorium_A
13.514541854027573,6.810760627570888,3.4119166496891546,38.9107637415344,27.54812165236953,8.964189968061584,,laboratorium_B
12.749079622432463,7.569714436989665,3.364208008742243,38.55398908962072,,7.553120054764106,3.1646306948724883,laboratorium_A
9.63032004312115,7.182724783419765,2.5852604085564117,37.037977075198405,35.518475778868265,7.151543780240244,2.5438213290725877,laboratorium_A
-0.35200592582580825,6.915747475141227,3.0784369726741727,36.914875825941245,,9.511022853043496,2.5152098877358338,laboratorium_B
17.57807716655864,8.350330981773864,4.814793985856661,37.029582576559704,80.41152338954649,9.409067562261203,3.7624589883212747,laboratorium_A
20.059403548961907,6.773562750716042,3.8116120003878273,35.34511755599381,52.25334010708561,7.348591525603934,2.440564336168398,laboratorium_A
33.28342544062186,6.196500266108497,4.10531070150312,35.286960857770794,46.48643508598823,8.393407955814277,3.255956063922458,laboratorium_B
8.09325340364884,6.7417557577718386,3.0350169334845454,33.99086311585603,34.43185079781483,7.470798041438904,2.524665495238996,laboratorium_A
15.12228210291474,6.553670204794791,3.035123715061406,38.048874445865025,37.29121802722781,8.488450429334984,2.3647415320556138,laboratorium_B
-2.1669679656132326,5.802066173136148,3.439137072578679,36.64832215900898,77.29600270933842,8.641821613965734,2.696056232008124,laboratorium_A
13.966507655160267,6.047769904650295,3.9189845704754473,33.388347801362855,,8.506565330608382,2.5146675737585253,laboratorium_A
22.460532853006363,7.777875882230505,4.768449654885158,36.162112985806196,58.00471988599176,8.612224558194171,3.8187842240028615,laboratorium_A
13.524732721283645,6.696026735749421,3.5304936318735196,38.232760454708284,41.924759871523484,7.331036131418627,3.1599313814097645,laboratorium_A
7.68876887572281,7.020829826115378,4.140884507337946,36.69424135276427,10.791801830346975,9.403647766930115,2.694814052033026,laboratorium_A
18.51415325793359,8.409354103186166,2.6208984843008087,36.972532625560476,28.301994702462167,9.551783408028268,2.869673191625549,laboratorium_A
2.8616625217663607,6.831917792278357,4.404789512528495,35.23456947870366,28.30007045843178,10.013843341323044,2.1686005946248104,laboratorium_A
11.964808051309939,6.639223324540757,4.141828750979327,35.565652712544654,69.44413925441482,8.216282707302927,3.3113045453118968,laboratorium_A
25.252993102473717,5.50289701378504,3.812894185642031,39.893263180842546,68.881834283078,8.980580217621869,2.37423947129359,laboratorium_A
22.7209646960764,7.833441190613854,3.5569516089599524,36.26142578143162,37.62240515925734,7.722785544500546,3.44768526596136,laboratorium_B
23.242921259360788,5.768354908361185,3.336445257098449,37.958148275754574,63.285521763016376,5.705918570993591,3.1149194113330267,laboratorium_B
24.258523363078382,8.445576359634341,3.2564339962342004,36.29450302669006,49.49686273644855,7.571766392790963,3.0070907651415086,laboratorium_B
18.130110115235276,5.901588744998581,4.082479391254845,36.05017806824725,50.17117561413342,9.985453207681516,2.6317917740959222,laboratorium_A
9.990023197829615,9.06140747613747,4.497759912151021,37.64251060318207,60.10117007191021,8.703874403519078,2.324120827999378,laboratorium_B
14.139581998164251,7.087860239875844,3.828702789041277,38.134687876092585,44.20611888489331,8.917189925905248,3.0323810549364336,laboratorium_B
19.430729148057985,6.59314067845091,4.578542820666597,38.01827044234926,33.55424882731087,9.990468664356866,3.6597616824968204,laboratorium_B
2.7831991144992476,7.94537819381815,4.17721225149854,34.34042676560681,48.298066955646796,6.857772648585861,3.264025784059668,laboratorium_A
28.255676525231664,6.561507643354694,4.184302668088017,38.412406301438374,56.19489299197444,8.566347006739855,2.898130329666391,laboratorium_A
14.854042475049411,7.048624632324761,3.7818740798016672,39.89945041674089,33.56629426814283,6.859241599443045,2.26793890518396,laboratorium_A
14.63313414360107,7.4550780023260845,3.695863695992458,39.06313660511851,62.12209299280352,7.164642012782024,2.3430935038853646,laboratorium_A
-5.806726518060013,7.57910200829792,3.804419794318706,35.150639436124,48.77935602187812,8.789278425975688,3.2532457983087966,laboratorium_B
26.29738863865962,6.711499839488038,4.297982969125331,39.79280796111441,16.554284063011863,8.511474462320006,2.4800729064016367,laboratorium_A
53.51514121619752,12.860645170831637,5.111644000856953,46.09522127661886,177.42270698121297,12.469469680102904,3.5366082833425643,laboratorium_B
48.513195382391736,11.307065954222603,5.7680149175148,45.51116151831872,104.52297650605075,12.606283617152771,3.838512697911274,laboratorium_B
36.83874476570069,11.01655392364335,5.484401187820931,41.98840618236787,111.14989488429423,10.984064031339024,3.824006942731032,laboratorium_B
47.605439182058895,11.428583273813285,4.3369858124485035,45.071490141496845,69.14951205589993,14.448524686885285,5.064205783092771,laboratorium_A
41.26942697255,11.238082013405847,4.713502626116421,46.88982259154904,104.42196875276866,11.453798194714022,5.219645216314509,laboratorium_A
28.815739138930095,11.448288875594338,5.8471690985454625,42.57039679458941,117.79263683170579,12.617494512724875,4.499518003274139,laboratorium_B
23.365812625759737,10.126181359922905,5.663465968323142,43.77772946028973,124.60398437568976,12.278482342430607,4.400698752081694,laboratorium_A
64.13108796789687,12.516534868055075,5.166452352794437,41.35098592264026,128.86386590257933,15.400873291879831,5.1100685565966995,laboratorium_A
46.80794898714639,9.719814866894623,5.4918158309817695,42.61555689577542,135.20510207687974,13.110862853907335,6.403395964880192,laboratorium_B
66.83281484220417,12.908193928942387,7.064826953756749,42.8164165973621,127.46700766932216,14.040940892137188,4.1920413926504105,laboratorium_B
42.33847314550235,11.002391366806835,5.564742956982007,40.284145601203974,80.27808892932732,9.897539567542289,,laboratorium_B
68.5161586503477,11.831931303289425,6.694850975239232,46.34500924734199,107.3903855425912,11.947150872276053,4.430491461676435,laboratorium_B
29.672385083368294,12.906930682485791,6.049787951768615,43.76444119692965,132.64399843803398,10.376789340478673,4.339572244731375,laboratorium_B
34.65564766743684,13.883844743640227,7.398853078123447,42.15436863342472,115.5550568739979,10.612486667791192,4.699504542579502,laboratorium_A
53.306560725307314,12.691436205701669,6.143341269323649,43.2087104718746,92.23889503717122,13.512416475057694,,laboratorium_A
40.516998008534664,11.767368856754459,4.856972886967807,41.21118529898779,95.46963593844849,12.020660771460772,,laboratorium_B
50.93004332604167,12.220011122517612,5.269538238662951,42.12055357553844,112.71994024297214,11.108674135013358,5.0290074036223364,laboratorium_A
40.91564310515326,11.233940644919521,7.820223374483539,46.133481024103375,131.34503134419364,9.83906029912185,,laboratorium_B
63.5489642435388,12.366014382594177,5.77125865390445,42.620972652098565,176.06474230756575,12.052467635787966,3.996482331564442,laboratorium_A
50.32402740965203,13.104021974302725,6.1776972281866,43.99164429213249,92.83081051488931,13.712561226588795,3.8249821382547315,laboratorium_A
22.267720271053133,12.1671049895656,5.787241706125561,42.51783120660455,116.34189117564836,13.530262705582835,,laboratorium_B
40.88100930455692,12.801392335867556,6.093498702043461,43.50388408147286,83.4890950584683,11.157244775971808,3.617233453755652,laboratorium_A
49.019531681346734,12.607657615445863,7.932131298943078,43.64714221487078,87.6425199041176,12.60298592958885,4.487161466554495,laboratorium_B
35.38168797817019,11.586383384134539,5.728409643236029,42.84166072142396,105.45546552569726,10.802754936210054,5.234536981413303,laboratorium_A
42.68892086248015,13.36350733628921,6.250060163658478,42.26726927935268,100.0417543227085,14.410010223344322,5.195449827994219,laboratorium_B
41.945045148699336,12.089344527836792,5.358242523461613,45.30232091605217,146.9658264044065,14.647097116848176,5.176224414243238,laboratorium_A
54.46040585679591,11.058962097424207,6.154330665375708,45.98556991936473,120.89549983725625,11.190198644464756,4.055135577193011,laboratorium_B
43.08012590391868,13.907938631830385,5.304149028360794,44.19612643632585,93.79195763351935,12.318552946325777,5.383961865800098,laboratorium_B
