price,margin_pct,discount_pct,cost,page_views,click_rate,conversion_rate,wishlist_adds,avg_rating,review_count,return_rate,days_in_stock,reorder_count,season,department,w_katalogu
328.0985181744359,0.4447253357447139,0.08566800307400327,182.1847945219668,5819.777476158223,0.12996761101777032,0.04024997151928176,105.41798335655558,2.463603878602122,285.0,0.15067482791485914,302.0,25.230236002946924,Summer,Outerwear,0
745.0737416364514,0.5133180508175358,0.0704181504777084,362.6139408642999,3503.491819717624,0.11546644414317758,0.02418762317496597,78.41522336418927,4.380330145515321,14.0,0.19873534027665535,156.0,25.14699750586111,Summer,Tops,1
532.8988400604984,0.4512629312969096,0.06644668093532541,292.4213474100749,7149.053838912001,0.198063663031724,0.08048967798179207,562.8983335900967,2.7803925194949706,82.0,0.08801636372645046,343.0,25.345413597399503,Summer,Outerwear,1
667.0712099531224,0.45758674198290694,0.1005556474571834,361.8282683200774,7715.1102250814065,0.19366693368283386,0.051258513413262125,219.90788305331878,3.1109682274994,28.0,0.09860396732938236,325.0,28.725480816328478,Summer,Outerwear,1
382.56064912049834,0.47430477165529944,0.06722232074522039,201.1103077950972,1934.7091652633387,0.07039969391821556,0.023304962642381657,25.818759928320304,4.032557730311073,208.0,0.14125470733466042,231.0,20.30857399413867,Winter,Dresses,0
220.42904133858266,0.3799357536388656,0.024903590516548085,136.68016739371558,7812.611818582656,0.2007782835980416,0.07267346598754021,590.1401273561348,3.364950675204381,465.0,0.17512328223207707,219.0,32.42470819150369,Summer,Outerwear,0
465.93859026187613,0.424785880782819,0.16755221358031244,268.01445580678006,109.3736715238371,0.10830088839795973,0.05069657824220893,4.607718593979963,3.2691525429979627,35.0,0.022568612165269036,19.0,14.24634246431921,Summer,Outerwear,1
97.8629420781315,0.37585399020891386,0.16876764647147496,61.08076480448196,1116.4517552604336,0.06991725454267235,0.05770585734936358,13.164925917779133,3.4606287842511576,487.0,0.05941062851420309,194.0,14.62497268501538,Summer,Shoes,0
670.7233789944365,0.5859398767771383,0.2860634206742653,277.71980495489055,399.4651131699113,0.03436441594611003,0.0,4.998632555047028,4.310738194342967,434.0,0.10749766951268028,83.0,5.04849943640687,Summer,Tops,0
523.7482993415487,0.3743282873870375,0.09653293053162379,327.6944954271533,2902.845737348347,0.11338971640123531,0.07946866201527014,46.63285690302611,3.1469767225075795,2.0,0.223392879899021,64.0,25.67939525796103,Winter,Accessories,0
618.5658050640304,0.5199045745961274,0.17368804716986164,296.9706133225046,7473.953549956048,0.192135930785469,0.07335824492740223,471.6748201177971,3.762091595044225,7.0,0.23152529640952174,314.0,39.48817134449495,Winter,Accessories,1
315.89447609740125,0.29958862554519394,0.17501700634198414,221.25608418606168,4859.991283314344,0.17014513479577617,0.07327518415089918,85.91733672267719,3.5349406008224644,450.0,0.12322690746717477,104.0,29.765554177353152,Summer,Dresses,0
778.0235182961775,0.5186410931529529,0.12969299510995735,374.50855026834154,4976.812915312675,0.12230520969652711,0.0276996015142551,135.1206233192761,4.37392353993031,292.0,0.1102499449310699,227.0,24.802800837551334,Summer,Dresses,1
719.8408409916483,0.5884731378548536,0.2095466870999741,296.23384253721633,829.9777234912914,0.1249993147751548,0.06495279946345674,18.072724164956576,4.39354522785799,86.0,0.07635035530002818,317.0,10.087227275067077,Winter,Shoes,1
633.7876228053213,0.5060776360291027,0.21201833494805716,313.0418809114997,4274.774327198189,0.08673864401004425,0.03531754564929357,115.39015708376438,2.515302741794721,476.0,0.2062012377404645,221.0,19.291538386617475,Summer,Dresses,0
195.97903088897567,0.3994333108901827,0.1761928876158032,117.69847771594274,3159.9666885729234,0.11055858798628933,0.04330142402669143,36.61896354163893,4.5315765931350205,280.0,0.19047918143064596,286.0,20.20123088779361,Summer,Accessories,0
400.04075279527564,0.39638118243087056,0.12954882359617637,241.4721261817487,3956.1260321204113,0.11912929900112999,0.0185909428769077,112.86018226965281,3.372470865478832,317.0,0.21162691090463753,284.0,16.414322495752824,Winter,Outerwear,0
82.85282434042159,0.36843339689739757,0.12139759131563718,52.327076826136675,2201.338714613156,0.12946280507384395,0.052892074237248995,88.06770029404058,3.9654045390176718,339.0,,,8.064730145554211,Winter,Shoes,0
165.71711905066087,0.3680196548859308,0.04057968809623526,104.72996208894595,1777.4949627963692,0.12729598887235202,0.06360582040618942,25.79714308447695,3.1427638817316925,100.0,0.113790498291288,336.0,4.680301123978676,Winter,Accessories,0
562.286714931841,0.41529874651048687,0.08552657771058467,328.7697470411479,7713.5426817145635,0.19164698528924268,0.07311461458344926,545.8095888695962,4.059794221896848,179.0,0.12861602355858562,332.0,31.47717701030381,Summer,Shoes,1
608.5716169308629,0.4543217864576804,0.10023939808786496,332.0842727393941,4558.558258538947,0.10769169812754946,0.06068966943568205,102.28747598343392,5.0,64.0,0.16903933522167885,127.0,28.697885456227667,Summer,Shoes,1
775.6322993256575,0.5170293295027178,0.06008225900564526,374.6076516646615,3386.319007321229,0.1378882087238332,0.07214871106790371,69.8437903727669,3.889015892899523,264.0,0.11330366829568342,300.0,23.748764658114467,Winter,Tops,1
294.369018603614,0.3628407796088844,0.18519391733501314,187.5599344007765,672.7383914031316,0.09825370006870741,0.02968504928637025,11.080799374353097,3.47810659764755,493.0,0.05488535060318586,72.0,18.398011869345,Winter,Shoes,0
327.8447795261517,0.36719204666414923,0.24573022951896079,207.4627839437873,6122.933135951805,0.12005050992582983,0.07194691185229282,148.24110872708522,3.6374871357271212,313.0,0.12287492326231299,47.0,31.19274865504613,Summer,Shoes,0
402.16685845685595,0.3488187654358407,0.077355005413668,261.88351139072495,3816.1081334324867,0.0844530210251561,0.034460632874938675,51.407995106012024,2.771679029933386,345.0,0.15289834142758146,196.0,29.499182797212857,Winter,Tops,0
192.10351931321426,0.4118642054279766,0.17267531485957097,112.9829559713593,3185.0625805447526,0.13898053676695254,0.05633839346859849,112.0702695501775,4.8142743003151205,96.0,0.014506862927071512,223.0,25.43047220630403,Winter,Outerwear,1
147.4411290016037,0.41220762151834434,0.06727110883762318,86.66477190187327,5331.982598132033,0.1403818051579995,0.05763744040224077,216.97868906055157,4.019018175317627,270.0,,215.0,31.07784432835351,Winter,Dresses,0
406.7786946694503,0.4452553655880811,0.125606226324867,225.6582982609618,1131.4446895110045,0.06787369442503455,0.02818921403413071,17.66515572950216,3.0657714655915074,497.0,0.18332708919502466,292.0,13.670425032982719,Summer,Shoes,0
220.1820117881631,0.45194663192135254,0.09477363366577793,120.67149315083525,4194.241505741085,0.12616745949471767,0.011014983448009448,120.71033089842621,3.0885771969098728,44.0,0.2503373148336193,146.0,14.079596094615681,Summer,Dresses,0
552.3604960118828,0.4657441574272202,0.1981516518885153,295.101822200747,7004.1544947386255,0.17133067555912757,0.06574967425080522,401.42069861033275,3.810697665404178,101.0,0.06906022219571903,296.0,27.537580239126786,Winter,Tops,1
377.86393915424804,0.449093444072795,0.09569694609262573,208.16772132855377,3753.976270870684,0.12339069271709728,0.0288970800119021,88.15037335731482,4.452396775336941,359.0,0.15295416830433,329.0,27.426680916516766,Summer,Tops,1
674.5086470433781,0.5031319749469294,0.23093283309653173,335.14177933766194,125.77902186682884,0.050469625199880214,0.04458288561318724,1.8208067301872122,2.99430706388412,5.0,0.20851259564227023,39.0,13.125718835638803,Winter,Accessories,1
575.1988265016869,0.4595473641352449,0.13034233810702406,310.86772192915066,1988.8893347355702,0.14157781008810905,0.08042236891106162,103.58761317338916,4.57938653930702,103.0,,167.0,5.339067828112509,Summer,Tops,1
284.2749810365308,0.3750056865195273,0.09803170323241353,177.67024661260098,556.014671872059,0.10675653544222255,0.05548168916372284,9.880428199885051,3.7358565136301674,472.0,0.08758422294888878,87.0,3.0398313212042596,Winter,Dresses,1
674.1948510464008,0.6176881271567948,0.049735579012386955,257.7526961647953,4123.217185104671,0.12277105718778672,0.04553141131503136,144.76148010152184,3.1488296304950323,9.0,0.10228877704802344,242.0,26.87719420966121,Winter,Outerwear,1
653.5732681226013,0.45359759483330975,0.17025636082362797,357.1140056548435,2915.9131093924316,0.10908906419466344,0.028515401628809903,122.27272994501082,3.4726167013989153,,0.15068133657222327,154.0,28.899178941499137,Winter,Tops,0
340.6087842726308,0.37816909418729994,0.2216174721780944,211.80106885201258,1265.868829479885,0.10238017384802214,0.031088354520074787,33.55840606581631,5.0,164.0,0.1045088829923146,107.0,18.458464966173974,Winter,Tops,1
266.2460779476831,0.429289804996543,0.17186570052294994,151.94935106442782,5580.355509924439,0.12437183820428664,0.07888836387810516,272.8054643150121,2.8282506644182637,199.0,0.13718078883601675,97.0,34.820766568548095,Summer,Shoes,1
561.8716279812315,0.4774855905139466,0.32910653331315387,293.5860219015807,1505.4601246243321,0.10451905022623136,0.03142465929269314,30.37058114473979,3.287674930837697,129.0,0.21595160275153186,133.0,5.441149860897678,Summer,Outerwear,0
154.81436270698237,0.2966753796847768,0.26438299619763345,108.88475287023162,2870.2539666312723,0.08782839886235996,0.0,67.88480311450162,4.466808509244444,137.0,0.09595816559806367,45.0,24.163161946006163,Summer,Dresses,0
199.93115185633124,0.45734692564509055,0.12539777882263875,108.4932542141564,7843.568255700531,0.17271213473150304,0.08453733651988211,261.87406079940735,3.951519930417544,380.0,0.03676936488152183,44.0,24.69519823321209,Winter,Shoes,1
55.52170231325413,0.35545266594160085,0.12455780529543445,35.786365208392006,608.5692560615253,0.06393140107560112,0.048080107134508845,3.9340816692122313,3.246131427219363,12.0,0.14141323145817725,232.0,18.022852913590885,Summer,Tops,0
640.1932831266038,0.4113827909123775,0.18757573755882825,376.82878359062363,2128.212519820119,0.08317687059130713,0.05815898354402069,70.6642684918423,4.475355265455375,64.0,0.139753009448624,344.0,25.95939687500101,Summer,Dresses,1
548.6381424440241,0.5310546753500373,0.08295846556594519,257.2812918237654,2516.6469909552516,0.14311421616382722,0.07282090652927081,61.95537974787846,4.508607013218427,132.0,0.1318398472064995,188.0,18.49488874435158,Winter,Shoes,1
578.8740339697513,0.5033153410897194,0.24330306452259892,287.5178521142841,4147.022888747941,0.13094879255066635,0.07040231217878826,212.83698495355478,4.031973467962657,413.0,0.1457519253181176,,23.177642085770284,Summer,Accessories,1
635.546773266476,0.40123683513642033,0.1789280417474867,380.54199737987096,2061.608807992258,0.10888743540393045,0.04434898527237531,66.42681796948696,3.37132238869154,196.0,0.22355977905708768,62.0,16.36749286204657,Winter,Outerwear,0
394.18683165375495,0.5354683367462144,0.1705167128686826,183.11226454085877,7861.461290841108,0.13410993826846684,0.02249954095501179,391.3351939920984,3.4791867661159492,17.0,0.0898848684314153,355.0,34.6566414240498,Summer,Shoes,1
476.5558969646703,0.48483902149490565,0.2049562934216653,245.50300219269246,62.85222901388818,0.06881419157774571,0.027943892253598487,1.6874944625534454,3.9992732457088787,260.0,0.10883638521119991,216.0,15.205626504447778,Winter,Outerwear,1
154.8477485957431,0.38035778278164584,0.2878263906695247,95.95020227113655,7669.481552851582,0.18125802100830593,0.08182679998961363,375.82669619558067,2.8816496571506343,313.0,0.24080321218600112,273.0,27.95851176220549,Winter,Accessories,0
135.8975551519801,0.47259263936770274,0.16367642817500042,71.67337087908788,4296.026462842555,0.13543504287306077,0.05214496630073055,232.67913549389334,4.729449416793178,228.0,0.009749023147990449,29.0,17.163242298095184,Summer,Shoes,1
551.3022213428537,0.46981831129834917,0.14095677033028925,292.2903426965255,379.6495270044073,0.041475197896978774,0.013877537377697285,5.19932599036818,4.990146362073086,44.0,0.09761088677766894,223.0,20.79680857276932,Summer,Outerwear,1
403.3221546073494,0.42897944641522795,0.2706975698658063,230.3052399968917,959.8997806520103,0.09566155570096575,0.023802851695111468,23.61241168497166,3.63483160511181,439.0,0.2024011076084974,144.0,18.520611938858636,Winter,Outerwear,0
473.92707986089164,0.40516740901085896,0.22740403327929082,281.9072728535717,859.6073981266537,0.09764646484851364,0.024032504790325065,24.886077215791513,4.049273144701565,429.0,0.18922261820565603,328.0,12.480290577145508,Winter,Accessories,0
623.7491430620191,0.5096608549708285,0.1243216127693022,305.8486215217089,2391.176117372696,0.13436935337244635,0.0813199690704696,50.85594096783318,4.6300614299945275,455.0,0.14410397574248185,290.0,11.86715058178917,Winter,Tops,1
526.0387400004431,0.48380392603952743,0.1504149158927216,271.53913233934253,2675.3834042609324,0.09899997847236433,0.06771518693714787,27.362929573607286,5.0,481.0,0.1342719650880847,316.0,26.28505592319123,Summer,Outerwear,1
465.1845504934969,0.44391771849208206,0.16563047327510388,258.680886160659,5202.014216682645,0.09758279619747834,0.03899341151029979,89.86867833351671,4.889886934843489,158.0,0.05125223580193857,325.0,33.57001923587019,Summer,Accessories,1
469.40537055906015,0.3964818928797558,0.17894503556839864,283.2946407118808,2524.8516976515125,0.09036280533571504,0.040367976210679925,52.587198913178256,2.5851237406488448,210.0,0.24110514197699395,264.0,12.226958740994924,Winter,Dresses,0
277.9625735469591,0.4133883059593562,0.04147201192487088,163.05609614827873,5767.348309707568,0.12726687893911967,0.03619388072009259,123.61590288907115,3.5791124181707366,479.0,0.08262354189058821,94.0,27.60859589706153,Summer,Accessories,0
73.11337592595456,0.36043474803946257,0.02660123137587518,46.760774695768625,2393.609542682005,0.12345749206778354,0.05902161957620523,75.12157816673687,4.150481776038253,224.0,0.06846489575018366,108.0,15.089929630723407,Winter,Outerwear,1
377.5380419242718,0.3454991492608023,0.0790087982398037,247.0989696258468,2197.835359587815,0.052039292547147425,0.047210454593071965,34.01285070181042,3.4540478921686475,432.0,0.16577226979312787,314.0,23.420847875187427,Winter,Tops,0
210.9385046146469,0.30387895984347824,0.07282092455909261,146.83873124140925,2261.132336903449,0.09816645884138894,0.01632812183738518,65.86618318034915,5.0,323.0,0.07534927521414003,222.0,18.40902304884636,Winter,Tops,0
356.3964827934771,0.45518849928728156,0.0984940788821998,194.1689026394488,2701.7105059166397,0.14093643554254476,0.06333282371255382,140.17240166731307,4.940562620961843,463.0,0.11211795632313268,326.0,15.574340394958707,Winter,Outerwear,1
690.0523049511246,0.3318971620871236,0.20077685136720033,461.02590324616796,6752.810373091805,0.16117797373377435,0.07255652313318535,424.36418518397437,3.228848901118889,5.0,0.1746728869304447,291.0,40.00847550513655,Winter,Tops,0
225.45461439900555,0.4074155544974767,0.1364856674940209,133.6008976596199,2104.1210725808473,0.12317578919449866,0.05718441340113833,95.17191533514622,3.6863199860659934,353.0,0.22831588738679764,224.0,17.921441076193357,Summer,Dresses,0
93.72705626679951,0.3400604277881304,0.16571156840081505,61.8541934173895,2242.4952345705283,0.07407397614382458,0.05427185547525687,47.51633279075073,3.275312104667254,400.0,0.17342686613830288,,15.63668359994338,Summer,Outerwear,0
261.0379190164974,0.48070238021609407,0.052055727196619064,135.5563700186111,7606.788899221192,0.13924167652652786,0.08623694379317844,171.3007129941711,3.663410089125681,99.0,0.10917098211830663,358.0,40.16061753675444,Summer,Tops,1
270.19531832501275,0.37443097111577,0.11306862376632437,169.0258228936436,5267.804723946126,0.1719585058442582,0.06528114716961335,346.9702062057927,3.6421973554666316,,0.17455847724530785,93.0,24.716224551665615,Summer,Outerwear,1
546.4373860451713,0.498856530064148,0.19698061293958724,273.84352774535387,1628.5324793052037,0.10156669706680752,0.05072428390906838,25.217284003806597,4.467980540322801,97.0,0.07437287378621038,95.0,13.18481364832565,Summer,Dresses,1
467.77411425595875,0.4197399923769243,0.19759619665414413,271.4306111040401,6884.963734701402,0.1646850520605997,0.06713752641013077,164.89387016679572,3.178074735386316,452.0,0.2003155341572126,59.0,27.89555529216125,Summer,Dresses,0
637.9236568298102,0.48440962057513065,0.09203409374496735,328.90730026898194,1502.4695851496208,0.07566657845965552,0.02078490198976677,22.199699067958267,1.9682752765309655,454.0,0.19418313768253379,31.0,7.337788287274001,Summer,Shoes,0
548.2351552455407,0.5038572229043111,0.16293299091036428,272.0029124250087,1344.040655201853,0.09814412244142687,0.043319861329785964,35.89020870503943,2.676819842435626,1.0,0.18972259553477866,141.0,9.533627518809961,Winter,Shoes,0
354.7901460800529,0.39320468623653576,0.32590782827858655,215.28499801083103,3604.6088905639813,0.10033655531996585,0.05020711505549007,110.10869179153048,3.080188871105289,253.0,0.06856163501110733,308.0,10.821613752934464,Summer,Dresses,0
660.515288499526,0.5418963507698095,0.14859216565954894,302.584464033965,5522.94830481866,0.17001278863593694,0.07125904573562956,97.64161920230484,3.3410158877020497,191.0,0.03723224360986413,,29.910291886774704,Summer,Shoes,1
175.22968993077794,0.32542406535976653,0.09454504430860436,118.20573186177283,1630.352036254845,0.15412083863242157,0.04843061731067687,83.77550465210916,3.9310220804306493,445.0,0.056998125966408894,182.0,14.525708443979383,Summer,Dresses,0
67.03405485039536,0.38108238152358176,0.1360990088510272,41.48855758482429,5970.743339927079,0.16132774115243154,0.05757768686313745,146.90074592195305,3.0441442661297984,160.0,0.24596421480102942,119.0,35.755688545196826,Winter,Dresses,0
117.53589558173131,0.4288655624836174,0.15737416860214665,67.12879761105638,1258.0140651402787,0.08239724107245247,0.02612028512636113,19.58549795148677,2.9522295868180475,360.0,0.10402537125310404,131.0,16.838515455488146,Winter,Shoes,0
591.7695129473377,0.5079561520968876,0.13790652954475605,291.17654822235875,6258.305559424427,0.10442650010319994,0.029133940717319413,128.50158066193998,3.149386807643523,58.0,0.1921338858701409,335.0,20.001611667436464,Summer,Tops,0
396.4079226885405,0.5442682771418327,0.14749162394587986,180.65566556147576,848.2173597930072,0.05648932602666926,0.027298824134752736,9.570290346513698,3.019042199188153,106.0,0.12733334407882016,26.0,14.102831172882519,Winter,Dresses,0
170.95383427520136,0.33838440781640067,0.034524256245052815,113.10572230004425,3696.2678063570947,0.15545245029682786,0.0684526615631273,188.5301616788619,3.411854378993048,492.0,0.13564286366924655,27.0,14.197949737172474,Winter,Shoes,0
425.78358132752265,0.3524077611845892,0.0729895619931239,275.73414268273393,5126.662557867622,0.12093611382899001,0.06306720954490394,69.61549941223596,3.381898822873454,192.0,0.1463070225603334,30.0,15.483601645737085,Summer,Shoes,0
164.2340770348763,0.3231867088972681,0.1380531810342802,111.15580618919422,2177.9478091290457,0.0987186760758183,0.02662313520791786,34.176054862569345,4.282339771881667,382.0,0.2037187282341248,324.0,19.59991211131363,Winter,Shoes,0
572.240281308302,0.5040746102545666,0.13677856239820507,283.7884845358561,4915.335102648893,0.15209054072337028,0.05217403599591622,79.76319364747125,3.107329430451264,483.0,0.18600539362603333,39.0,14.9233397382065,Winter,Shoes,1
384.61720668052305,0.4567988173922673,0.10470485801119994,208.9245215201429,5547.5940741644645,0.17621692487720944,0.09380531172985235,326.0129842681429,3.54968236016916,,,344.0,23.60278786854837,Winter,Shoes,1
335.76591957236184,0.42328858349331727,0.13583891311388505,193.64003909124568,5202.921055778822,0.1384433142460691,0.052909887737333836,284.6063669371637,3.4184841240582617,9.0,0.21228039788381198,72.0,32.71530152736668,Summer,Outerwear,0
276.1340668609074,0.3378493904257537,0.15488118843313642,182.84234069616554,3308.8918150004138,0.11161336438668429,0.045097311193448224,110.00615879047861,4.366219483226297,116.0,0.087353572315132,203.0,13.171427075700851,Winter,Dresses,0
522.7119448391663,0.5005544265675769,0.22115307652196203,261.06616703017454,6233.410231986679,0.15623334335405384,0.0598667815206868,269.80168941941866,3.692004506787607,357.0,0.19265701364394347,354.0,32.27585430436402,Winter,Dresses,1
321.3594579150428,0.34078960492397614,0.14206306118191592,211.84349521359223,5839.644323967934,0.13752297555483084,0.07200465250275699,299.0849046688028,4.535487706379436,463.0,0.1590004985665535,48.0,23.41618377999342,Winter,Tops,0
115.73743948707575,0.44268446284002916,0.18192825642386024,64.50227325725923,2682.7255746683786,0.10071632283016144,0.057863659342790016,47.685556229022765,2.9933408767966334,489.0,0.20469474185827763,107.0,11.225774554164053,Summer,Tops,0
138.5044265903865,0.5491471907064691,0.10667197588528632,62.445109827865366,5900.20076593028,0.15904001154184083,0.08031412612556905,112.54662985397746,3.765443374095626,360.0,0.12928586363155584,267.0,18.255366034129036,Summer,Shoes,1
771.4232484121359,0.5262717184767202,0.19576765788787856,365.44500979738734,7415.736073724889,0.1726946632413884,0.06947637946691858,323.99492268472636,3.396876288079047,52.0,0.12622796656875718,299.0,24.92163316370138,Winter,Tops,1
731.4355180307053,0.5312735917456056,0.18005842380898854,342.8431432362248,6520.980878554183,0.2008838766738219,0.06726701100719373,233.3099016651309,2.941767731480077,371.0,0.11825578579712691,331.0,20.923721958884634,Winter,Accessories,1
574.7803503580622,0.4353844839378789,0.21926536025438553,324.52990413978404,5930.3669348860285,0.15994137955134094,0.0928547479869252,223.20787821976958,3.7527422713104595,135.0,0.09705861361235932,13.0,19.591166175520954,Winter,Dresses,1
249.40247109463968,0.29126769495371896,0.207076836995559,176.75958822314246,6157.092723789124,0.17690802364734606,0.08360784411327118,258.0298028002098,5.0,404.0,0.05414934244707541,285.0,35.77033520930838,Summer,Accessories,1
776.8822830107929,0.46921329482034524,0.1970988498304917,412.3587873117468,6531.578325822438,0.13695323637540663,0.04793140982927681,175.01258761335194,3.2029638379517067,273.0,0.1722534729527526,122.0,36.21344996189189,Winter,Outerwear,1
634.063177974346,0.4112389211289442,0.14212660730737758,373.3117207365862,2448.5445726319704,0.11988568067218906,0.0693115549730418,72.18205120138823,3.7107815127135635,91.0,0.1272597389550895,206.0,14.062248291379861,Winter,Tops,1
587.6676418692467,0.3807132537889484,0.16959513816355745,363.93478178672734,5804.84896522963,0.13519856065073438,0.04604529053140733,167.98450521317062,2.8814378662852143,421.0,0.18512687389544458,331.0,32.30715294794676,Summer,Dresses,0
387.0211266078415,0.5307458218413073,0.2350807142761221,181.61128069641404,1661.885868949197,0.10785169569332152,0.06430122932515846,24.00305289485312,2.7785405596671935,494.0,0.1910378841926244,329.0,8.18910335409153,Winter,Accessories,0
254.18117138386927,0.4172079853583202,0.09783403444777644,148.13475695478726,2956.330295483973,0.1292462555081045,0.07387277104400918,137.56083120977567,3.2489233694599693,253.0,,73.0,20.469298939669876,Summer,Shoes,1
122.29322161512447,0.3972398991598639,0.09972737770425075,73.71347459279754,7472.977498643641,0.1706731068637532,0.05444700117028544,395.8726115182515,3.4850118918595734,406.0,0.09096121663875134,175.0,26.116854553448555,Winter,Dresses,0
726.9517974078813,0.47684901756980125,0.16451451183602894,380.3055469933319,2419.015355298917,0.15717469869308287,0.07159625402254756,42.73258936246992,3.516091871348195,29.0,0.13308422470088854,108.0,18.7186502077185,Summer,Dresses,1
391.8322173752083,0.41799417852843546,0.18322237522123627,228.04863155248276,6767.923503908851,0.18977467742907528,0.08764273153105004,173.05219801055924,3.6417824894445414,135.0,0.1019904891359747,,25.36959193733533,Winter,Accessories,1
201.77252359642273,0.44822754565364453,0.08407148005887964,111.33252056445609,3416.717868374358,0.14454552107707425,0.09704184642462468,63.686843578241806,2.6461671515076413,63.0,0.12659437847845648,302.0,27.22548653861458,Summer,Outerwear,0
279.46746811298937,0.4039532665008849,0.14401899492693532,166.57567148801542,1734.0192456963036,0.11609395479575592,0.03530306515379451,23.859777518037276,3.361837651945119,141.0,0.23392922089538998,120.0,21.08705058338618,Summer,Tops,0
484.414676706422,0.4787245716227683,0.1424800980616972,252.51346811235828,805.3482207400647,0.12493139500348166,0.0714607071563001,11.843896386316075,4.151230931382572,187.0,0.0487953334646522,50.0,9.494227425930532,Summer,Tops,1
182.57958720442377,0.3747556595701838,0.0,114.15685357757806,4457.827956404666,0.1047545495274717,0.042162010081491993,68.70816550909066,2.8492284489738235,215.0,0.26567636789468585,30.0,12.087539453510104,Winter,Dresses,0
692.4607130692816,0.46796296916993346,0.1324324808592992,368.4147417478513,3623.999439868025,0.15089365563822782,0.04173699950158259,193.77814899885385,3.55139801360845,161.0,0.15790187875970094,26.0,16.232590995534384,Summer,Dresses,0
618.8896473764075,0.3893630795391698,0.1374145733721227,377.9168683790186,4193.907412609387,0.11050200271132218,0.04240099353701457,161.49324792733032,4.004990631956647,272.0,0.1791621951921969,138.0,18.785213463351706,Winter,Tops,0
589.5972169632026,0.34925449965061284,0.13717656457415847,383.67773595732547,375.35324729992135,0.07321745658626445,0.02932395405100139,9.205066786804613,3.252413154583431,109.0,0.19584424622900864,352.0,9.419348603184117,Summer,Accessories,0
374.06977983132776,0.4091202419022814,0.26327314196618146,221.03026101840177,2224.3620724486627,0.11792019375061731,0.0312847246035176,74.60046051028158,4.039067077312593,173.0,0.159675946543924,97.0,18.22246590350236,Winter,Outerwear,0
520.4816305268324,0.4574861276249604,0.05273613611928997,282.36850487718647,188.51118792487267,0.10692653756531294,0.04745321930889812,6.390689869992227,2.735211604430478,420.0,0.2510352418242449,151.0,20.01896718711415,Summer,Accessories,0
488.0734766845517,0.3704468931343829,0.08403019430363098,307.2681736254628,2381.3876467688183,0.08550511912758658,0.04856918648351336,65.47313155034558,4.421914701052543,281.0,0.06322172454458462,248.0,8.60203458774101,Winter,Tops,1
537.384951166115,0.455408498331145,0.0,292.65527752979887,7558.913277189609,0.1604560617727207,0.06775543452001848,444.87453784700637,4.056060513165587,13.0,0.12049926571611197,242.0,35.49778982641651,Summer,Outerwear,1
113.33324085491682,0.37589180195041344,0.11152666670606873,70.73220472908193,1281.7357401400945,0.09733147033170735,0.03080492679198479,39.88396865889898,3.838965782456627,,0.09218868090126381,103.0,6.936747878400601,Summer,Outerwear,0
361.8555516279572,0.2930106299620287,0.11834851566991991,255.82802849019203,5552.054769108107,0.14289733713538302,0.05493185382804872,254.62364944781618,4.587372618414088,414.0,0.02757484489595821,52.0,25.644821030481584,Winter,Outerwear,1
