cena,marza_pct,rabat_pct,koszt,odsłony,click_rate,conversion_rate,wishlist_adds,srednia_ocena,liczba_recenzji,wskaznik_zwrotow,dni_w_magazynie,liczba_dostarczen,kolekcja,marka,kategoria
121.48544305548282,0.3215532138059886,0.2069271497837945,82.4214084103479,4854.0,0.1019658219535163,0.023857298715633673,79.07718664419771,2.4569868762829694,101.0,0.33013633995244857,137.0,14.992215343503007,nowa,masowa,odrzucony
667.8869896174002,0.39825188896543057,0.2191856763705693,401.8997343868357,12377.0,0.2076640906209768,0.07407527608370451,671.8080977059553,3.958829421103511,832.0,0.08596104702086171,56.0,37.43560836235967,archiwalna,premium,prestiżowy
516.1798470640213,0.2626871427062466,0.21265876802046357,380.5860379162262,3985.0,0.1562111344651647,0.07089592159099888,74.12878161786362,4.328779005001204,201.0,0.16994914121336946,336.0,21.011905729414824,archiwalna,premium,standardowy
1111.7697714432888,0.4658515241442637,0.23310350158577053,593.850128918913,5437.0,0.1808860155664279,0.05989123128054351,711.419214794745,3.4243023127171037,,0.09252714076265857,399.0,39.12237934755832,nowa,masowa,prestiżowy
893.1565669625111,0.39888482773165235,0.16015205604738197,536.8899636122758,7171.0,0.17416890174913383,0.022584957668727822,263.1894225406602,4.495577319663864,442.0,0.2744588629692417,216.0,30.989810679552974,nowa,premium,standardowy
937.2930650927726,0.3975144897360364,0.21875298554933986,564.7054905892935,6008.0,0.18551894430479304,0.07172504319023586,291.4591473048479,3.8948467288981625,463.0,0.17035889890084072,389.0,29.4620829218198,archiwalna,premium,prestiżowy
1277.4516350617,0.5503621310911512,0.11530229243504567,574.3906308232673,7070.0,0.13398058136595348,0.06777477512520089,293.00412135136173,4.800464934106843,535.0,0.18838936633339454,189.0,39.84893704781539,nowa,masowa,prestiżowy
860.8888617882059,0.3909567770337197,0.182534900432611,524.3185269992615,3795.0,0.08036323878508894,0.05365513468997812,497.35201758515126,3.6756464034263354,236.0,0.1458917175454269,340.0,15.36348597840086,nowa,masowa,standardowy
1125.4933183764774,0.40762686658477354,0.15832358699378296,666.712003644575,7143.0,0.16708238490356525,0.08278603487716267,322.1085518201097,4.434132228279329,297.0,0.16475153912563995,303.0,20.85503699177018,nowa,premium,prestiżowy
157.01624686194904,0.3318812164405852,0.22057091441112064,104.90550385247018,4901.0,0.024907404772427304,0.026257948722647275,,2.478718393246776,391.0,0.22040810600868416,164.0,14.306828833223184,nowa,premium,odrzucony
808.7592142888689,0.416196646776977,0.1925065247145406,472.1563412518591,7944.0,0.20960439773248118,0.09372468816383556,675.5781960968973,4.657066038559023,467.0,0.17933803869240944,322.0,39.36190407123178,nowa,masowa,prestiżowy
1071.6596498268857,0.556726170623114,0.13616761649198508,475.0386767674563,11217.0,0.12459170484520882,0.05841689891405184,209.64217405613647,3.9583075486980146,897.0,0.21703000751383172,184.0,36.02455597203709,nowa,premium,prestiżowy
276.1289125735524,0.30035474765439596,0.23190885206466055,193.1922827174403,3744.0,0.021214090092204357,0.027409897284228803,84.33910928689461,1.7972396725538076,51.0,0.17006586356900966,23.0,9.084197383635345,nowa,premium,odrzucony
715.3636543181972,0.43629371420161883,0.12805261683718716,403.254988570868,6480.0,0.1362723996546238,0.06645408443166563,619.5573537003831,3.4379975712027218,197.0,0.1917297234538364,350.0,34.26773789672423,archiwalna,premium,prestiżowy
696.7392438146501,0.4813407190633665,0.18821252815260003,361.3702751972402,9503.0,0.14915411848385038,0.024895381557033004,254.12812439028718,2.6089951890451815,222.0,0.11170522011766074,170.0,32.12643647570437,nowa,masowa,standardowy
595.8049891791416,0.44750955540955695,0.1056558409560474,329.176563360788,5902.0,0.1560779113101136,0.03111725474624137,121.47867082821497,3.4910417042450113,619.0,0.19641506237042133,123.0,21.421915548545336,archiwalna,masowa,standardowy
434.88101017265853,0.32525157542345795,0.16975859079733713,293.4352764922565,4327.0,0.04257751940662662,0.016260088150684412,51.91814840115336,2.8722586200055655,261.0,0.23370615540733064,172.0,17.903567533216187,nowa,premium,odrzucony
1045.4920302162698,0.41183739827029575,0.1124618180892839,614.9193125796718,9460.0,0.21288143623370331,0.05341548917194436,227.49769574712758,4.735835229378351,429.0,0.12778078943564852,82.0,40.9002536403822,nowa,masowa,prestiżowy
550.3975725533965,0.4139313681832828,0.28961945352336393,322.5707523016114,5014.0,0.11624353185011342,0.05138456074931458,52.38368676570752,3.099425002927056,467.0,0.21487164453477606,310.0,27.545725389212556,nowa,masowa,standardowy
213.46423608114242,0.29412153944299757,0.15561520227177145,150.67980634893334,3012.0,0.1012296946470286,0.035708243148423614,127.79089737661411,1.7677781387503633,13.0,0.2572621243849916,39.0,10.89485877659828,nowa,masowa,odrzucony
903.8889415917233,0.48982436963827236,0.24392738065016456,461.14211055355224,12816.0,0.19224434777679247,0.07143201735448929,743.5367844230833,4.658719965800017,168.0,0.15392962667021048,308.0,49.86023633183463,nowa,premium,prestiżowy
257.7884773699158,0.1621061624574436,0.14319625552432483,215.99937657773123,4022.0,0.10057726983423014,0.03856054809439188,120.39027569677032,2.6910887574335915,308.0,0.2958700889904279,67.0,19.319849401116905,nowa,masowa,odrzucony
227.2443715506014,0.437202950471057,0.0865338514802715,127.89246183073732,4000.0,0.19051438249708696,0.03800058824244808,321.03818304290803,2.792255751117136,,0.25025863779355373,154.0,19.41614519968152,archiwalna,masowa,standardowy
1095.2850257657528,0.4307990772669423,0.18737679347089464,623.4372473215674,6200.0,0.1396483280019196,0.0531394182515017,582.7671075770468,4.888161877572781,111.0,0.17450175484368396,215.0,48.02709122935221,nowa,premium,prestiżowy
1028.5994558679563,0.4284571980087483,0.0650468681726075,587.8886151334485,7137.0,0.14143275940572686,0.0852776608563626,547.7721542792567,4.506454541172966,230.0,,352.0,50.79103670789954,nowa,masowa,prestiżowy
1033.6545884940078,0.44357776573471575,0.19918141588508576,575.1483955883988,4073.0,0.18658190116583506,0.08839622197567465,777.5680224037565,3.3167895963969483,790.0,0.18498022495909427,141.0,26.473078798961133,nowa,masowa,prestiżowy
749.9265731783497,0.4198564687936492,0.16356978039479042,435.0650503091656,12381.0,0.16757184469131764,0.08317629342971158,613.4579000973879,3.7735368519636117,654.0,0.10428590042692393,189.0,39.10972540370845,nowa,premium,prestiżowy
1165.1050702597245,0.5364512522860908,0.08789668716833912,540.0829962740214,5108.0,0.15032897113268676,0.048937492583326414,608.6957478187423,4.498154427275214,593.0,0.16492881319219943,371.0,34.78130756588832,nowa,premium,prestiżowy
342.8905204898531,0.19646370467226987,0.2728718929574247,275.5249785374137,2603.0,0.023994646561762648,0.017685942298579813,105.10917577294805,2.3560563631633724,120.0,,93.0,5.460682414276922,archiwalna,masowa,odrzucony
148.04431612650535,0.36237254195667157,0.11392248031970072,94.39712096950655,2454.0,0.039748205186327816,0.0037691945778440105,66.68628132589168,2.5986361645516785,299.0,,133.0,6.407965072647323,archiwalna,premium,odrzucony
623.7449803752136,0.5408420417047954,0.0718567216872743,286.3974716859655,6356.0,0.15266723816563635,0.0869560607659078,295.50157732489066,4.0343913745655176,390.0,0.20109003491269908,247.0,33.995911890247015,archiwalna,masowa,prestiżowy
1243.1182697202196,0.5620586189337334,0.2036972960525626,544.4129318699806,10381.0,0.13747553629740633,0.06465123578241568,229.03145129832058,4.660282712412916,184.0,0.11417249439727711,268.0,24.76019752523517,archiwalna,premium,prestiżowy
842.0901313292723,0.5433707491177258,0.053326216464591084,384.52298584424153,10429.0,0.1715394847584326,0.09534489799563037,455.06051908835957,4.246765222235329,,0.13088052754401752,274.0,26.356463694726415,archiwalna,premium,prestiżowy
368.5328473264412,0.19573974657989984,0.19024536182857155,296.3963211843947,2371.0,0.0575278139693494,0.0316259522640198,65.69498820540738,3.460025289889918,118.0,0.3443152249816112,22.0,12.07116879451329,nowa,masowa,odrzucony
414.8711285176452,0.3856749147537051,0.3085443253448042,254.86574139282897,919.0,0.10877616757138873,0.001059164052198538,77.20529602290651,2.0425481454159824,62.0,0.16422590716511845,148.0,16.264403858694983,nowa,masowa,odrzucony
1041.1915653580277,0.4863383715757411,0.10250983095897924,534.8201549634076,6638.0,0.13421337220175555,0.0811761313106632,324.62116337980035,3.0791569294421324,429.0,0.1373672691437231,154.0,28.551641486661342,archiwalna,masowa,prestiżowy
973.0109437011607,0.43651295906687915,0.12066877118798523,548.2790574617105,9091.0,0.19514744685841753,0.07105449616917923,788.9144633461078,3.770627507695263,226.0,0.18521651869999375,80.0,52.8630863298549,archiwalna,masowa,prestiżowy
455.12299899498964,0.3230379883667156,0.32800114642438455,308.10098094022146,1440.0,0.02607071846019117,0.008125983006695878,124.51464718451831,1.8792927630962493,309.0,0.22560302146726977,89.0,2.0932714970364366,archiwalna,masowa,odrzucony
564.0345183958618,0.48691088487024015,0.2136119291083074,289.399971946373,7442.0,0.14174119776616861,0.06439146819613076,371.6384727871943,3.758123154727767,128.0,0.22252184361529634,114.0,16.885542244522554,archiwalna,masowa,standardowy
828.5789476869186,0.528560428894529,0.13057000237087835,390.62490372454334,10709.0,0.12747199319750357,0.08511527004158188,359.6495242280784,4.00567857426862,547.0,0.15692556657734363,176.0,39.947473516980246,nowa,premium,prestiżowy
1113.1424714852224,0.505095637043418,0.052082050508298554,550.8990657303092,5299.0,0.187963045632138,0.08091181429517741,790.329770470534,4.55082244583746,330.0,0.19174713812858107,260.0,51.62208464236226,nowa,masowa,prestiżowy
656.1334312196074,0.35947896425127,0.25634921793366183,420.267264954151,8430.0,0.16299000947966963,0.059172580389061855,100.6932344737313,4.309287156172835,81.0,0.18368230708927596,264.0,10.07384450273678,archiwalna,premium,standardowy
535.3945647240386,0.2689747102473393,0.06179363912877865,391.38696680938995,8796.0,0.18142251529891895,0.05258241550066567,344.93350981305434,3.8810262658414088,337.0,0.1573897283322525,328.0,11.021429614456197,nowa,premium,standardowy
414.4144570659208,0.16565698263838968,0.07700041731352696,345.7638085466538,894.0,0.027245497359587183,0.022303943645018198,104.57932398851135,2.044977184234398,245.0,0.23265849979056086,143.0,16.977231334064456,archiwalna,masowa,odrzucony
625.5318211097081,0.4341641475647483,0.1582278327809572,353.948331222987,11131.0,0.2041788761852877,0.041265238404562636,536.9430285207677,4.426963263166717,145.0,0.19748366040317933,78.0,26.625833188788793,archiwalna,masowa,prestiżowy
116.93191860926603,0.24865196698858555,0.30098391230980787,87.85656704332284,1732.0,0.074520490122264,0.02251863645339554,84.31735308991837,1.881285513211985,47.0,0.17563245412914208,142.0,9.984256402954944,archiwalna,masowa,odrzucony
695.9360830988574,0.4021407557497537,0.29820443818839204,416.0718206879595,7259.0,0.0800015802267449,0.07369962476249989,437.0551335894914,4.471078638598861,456.0,0.19302425204535484,249.0,10.407102666656549,archiwalna,masowa,standardowy
404.2575448375468,0.19877873787933087,0.32177066564533346,323.89974029654223,4219.0,0.05363810880567067,0.018036610686484152,,3.2173462409677285,142.0,0.25921044921508674,179.0,11.900674148799784,archiwalna,premium,odrzucony
421.12456827228146,0.26270932069066155,0.1085556589455967,310.49121901532226,3219.0,0.10931303060700323,0.022612661880197737,86.20833405425341,2.959637842127608,123.0,0.26692264244316755,76.0,16.46029160160859,archiwalna,premium,odrzucony
351.2640360774134,0.3598433818993061,0.32770600062101735,224.8639973957171,2847.0,0.052440566414160505,0.03561031734585165,6.065480164318089,3.066176629845985,385.0,0.28348579511689254,79.0,14.875583132629004,nowa,premium,odrzucony
130.88623208457312,0.347983445397379,0.2141848523614624,85.3399900887024,3158.0,0.020098999392638612,0.019203203007781715,21.455315299748214,1.799468416533541,155.0,0.21231162767879216,87.0,13.739214895244576,archiwalna,masowa,odrzucony
499.324205102255,0.33037325076346347,0.14538254263516093,334.3608442777406,4969.0,0.12313885381307918,0.07313582123407752,72.76793811006026,3.409283024160766,657.0,0.11756123133068667,397.0,23.175948303442212,archiwalna,premium,standardowy
1216.2883908878903,0.41484803848125024,0.14233937714904493,711.7135377005328,8376.0,0.20866108964381191,0.06307004597543735,463.4429742856137,4.284593806684888,541.0,0.1649057047162264,104.0,21.262717054720415,nowa,premium,prestiżowy
346.5200123944828,0.44674502909110636,0.09301554710429195,191.71391937665905,6148.0,0.08179490671207211,0.0731891794796776,208.11031067981347,4.066515406622405,183.0,0.1811502722749888,197.0,22.694011869432774,nowa,masowa,standardowy
631.5169928012903,0.40920139496390195,0.12634687155840796,373.09935840359384,6245.0,0.14594677962405897,0.09962589260135017,380.60708801460044,4.895502362805491,892.0,0.21162314576873864,86.0,23.09038570340389,nowa,premium,prestiżowy
396.84937551487525,0.2519743908299133,0.1468962656402134,296.85349586828306,2689.0,0.19645195005083876,0.058143389272194146,65.78874218468172,4.231180836510687,437.0,0.16868178679111795,62.0,25.870321256909133,archiwalna,masowa,standardowy
405.5296423810386,0.1740041131678442,0.1510569631499806,334.965816595253,2224.0,0.11908724780022045,0.008107111514708701,102.01042736792667,2.513222279519707,271.0,0.16966785337447793,157.0,10.090228889251891,archiwalna,masowa,odrzucony
787.9266244980096,0.4189409394213853,0.28708001496146823,457.8319042356923,9321.0,0.12572426562785494,0.04571863474959473,61.46732139305855,3.36379269299139,362.0,0.2502898006853557,360.0,15.092366429704208,archiwalna,premium,standardowy
870.8469692052928,0.33035536874116206,0.19005326774617726,583.1579975763549,5086.0,0.13862373956761548,0.051888335711934505,131.64970362376917,2.876549494598577,335.0,0.24004400890955505,156.0,24.480853138064507,nowa,premium,standardowy
312.92876293315,0.2348898065268042,0.20086248109410598,239.42498635111022,2674.0,0.08714035241730318,0.019819653650747292,33.04087717485061,3.213150354298381,204.0,0.30386599190363045,198.0,10.558790080307213,nowa,masowa,odrzucony
957.2984347133637,0.5167298476690689,0.237946854745766,462.63376037008913,8237.0,0.14124486823003043,0.09629839717373775,205.0011996540706,4.3731667065887745,874.0,0.19275239897164356,183.0,39.438467770956734,archiwalna,premium,prestiżowy
1254.897895422406,0.577173409868889,0.19354877470835669,530.6041980841635,5521.0,0.19736152512093647,0.06599997368130367,497.9959547980598,3.108607904240151,480.0,0.10968950222110148,206.0,43.62278109096486,archiwalna,premium,prestiżowy
319.23594926431326,0.25971640888397207,0.19341266246863453,236.32513493471993,9532.0,0.1671104029275763,0.039699326562182974,258.1757427792875,2.8795256937090654,100.0,0.13702818017636678,136.0,18.509948266395448,nowa,masowa,standardowy
382.1211619898635,0.4665907407355183,0.12065157775054473,203.8269659662961,6030.0,0.08431014576073127,0.026407989375407948,476.8718528239448,3.8340253249463707,61.0,0.12277787563594192,207.0,30.554783062080624,archiwalna,masowa,standardowy
